property_type,region,area_m2,price_usd,lat,lon,state
apartment,Central-West,59.0,95175.68,-15.77708,-47.7796529,Distrito Federal
house,Central-West,200.0,216875.74,-15.821308,-47.98074,Distrito Federal
apartment,Central-West,80.0,193471.88,-15.841012,-47.980843,Distrito Federal
apartment,Central-West,72.0,93615.42,-15.828475,-48.031521,Distrito Federal
apartment,Central-West,90.0,112338.51,-16.049467,-47.831703,Distrito Federal
apartment,Central-West,80.0,123260.31,-15.897407,-47.785347,Distrito Federal
apartment,Central-West,156.0,223116.76,-15.90479,-47.774288,Distrito Federal
house,Central-West,130.0,127941.08,-15.882944,-48.013165,Distrito Federal
apartment,Central-West,75.0,121700.05,-15.7763665,-47.7794225,Distrito Federal
apartment,Central-West,60.0,84253.88,-15.7763665,-47.7794225,Distrito Federal
apartment,Central-West,74.0,265243.71,-15.750177,-47.910755,Distrito Federal
apartment,Central-West,65.0,162266.74,-15.720929,-47.88102,Distrito Federal
house,Central-West,180.0,180989.82,-15.816543,-47.988132,Distrito Federal
apartment,Central-West,55.0,96735.94,-15.819375,-47.916546,Distrito Federal
apartment,Central-West,97.0,140423.14,-15.792261,-47.84499,Distrito Federal
apartment,Central-West,70.0,205953.94,-15.757808,-47.883556,Distrito Federal
apartment,Central-West,59.0,81133.37,-15.795076,-47.931461,Distrito Federal
apartment,Central-West,68.0,109217.99,-15.908549,-47.75172,Distrito Federal
apartment,Central-West,75.0,215315.48,-15.831967,-47.925007,Distrito Federal
apartment,Central-West,72.0,262123.19,-15.805874,-47.932053,Distrito Federal
apartment,Central-West,126.0,246520.62,-15.840674,-48.039043,Distrito Federal
apartment,Central-West,53.0,162266.74,-15.784989,-47.866234,Distrito Federal
apartment,Central-West,127.0,343256.56,-15.750177,-47.910755,Distrito Federal
apartment,Central-West,76.0,117019.28,-15.819375,-47.916546,Distrito Federal
apartment,Central-West,60.0,134182.11,-15.769051,-47.891911,Distrito Federal
apartment,Central-West,132.0,433751.48,-15.810807,-47.89555,Distrito Federal
apartment,Central-West,65.0,221556.51,-15.818348,-47.91058,Distrito Federal
apartment,Central-West,90.0,287087.31,-15.805874,-47.932053,Distrito Federal
apartment,Central-West,143.0,443113.02,-15.770838,-47.87921,Distrito Federal
apartment,Central-West,142.0,443113.02,-15.740419,-47.910133,Distrito Federal
apartment,Central-West,140.0,405666.85,-15.742148,-47.892494,Distrito Federal
apartment,Central-West,127.0,343256.56,-15.765018,-47.888481,Distrito Federal
apartment,Central-West,75.0,234038.56,-15.812547,-47.902964,Distrito Federal
apartment,Central-West,97.0,138862.88,-15.839258,-48.024093,Distrito Federal
apartment,Central-West,127.0,230918.05,-15.901787,-47.78265,Distrito Federal
apartment,Central-West,239.0,341696.31,-15.865289,-48.023804,Distrito Federal
apartment,Central-West,97.0,183798.28,-15.741286,-47.883882,Distrito Federal
apartment,Central-West,96.0,252761.65,-15.812764,-47.898293,Distrito Federal
apartment,Central-West,80.0,177869.31,-15.820185,-47.89661,Distrito Federal
apartment,Central-West,80.0,177869.31,-15.811452,-47.888672,Distrito Federal
apartment,Central-West,55.0,184110.34,-15.738804,-47.897625,Distrito Federal
apartment,Central-West,60.0,177869.31,-15.759435,-47.882878,Distrito Federal
apartment,Central-West,78.0,174748.79,-15.822248,-47.900932,Distrito Federal
apartment,Central-West,59.0,81133.37,-15.795076,-47.931461,Distrito Federal
apartment,Central-West,102.0,133870.06,-15.812043,-47.926105,Distrito Federal
apartment,Central-West,118.0,162266.74,-15.795076,-47.931461,Distrito Federal
apartment,Central-West,127.0,159146.22,-15.812043,-47.926105,Distrito Federal
apartment,Central-West,60.0,168507.77,-15.79437,-47.888977,Distrito Federal
apartment,Central-West,92.0,296448.85,-15.812083,-47.890641,Distrito Federal
house,Central-West,160.0,233726.51,-15.812043,-47.926105,Distrito Federal
apartment,Central-West,94.0,212194.96,-15.815961,-47.904381,Distrito Federal
apartment,Central-West,63.0,92055.17,-15.839121,-48.013847,Distrito Federal
apartment,Central-West,91.0,268364.22,-15.772586,-47.878494,Distrito Federal
house,Central-West,150.0,149784.68,-15.6290061,-47.8367248,Distrito Federal
apartment,Central-West,118.0,230918.05,-15.84077,-48.02763,Distrito Federal
apartment,Southeast,62.0,82069.52,-20.2815252,-40.291878,Espírito Santo
apartment,Southeast,128.0,210634.71,-20.2863417,-40.2980768,Espírito Santo
apartment,Southeast,61.0,107657.74,-20.263918,-40.2663347,Espírito Santo
apartment,Southeast,140.0,78012.85,-20.3195504,-40.3253434,Espírito Santo
apartment,Southeast,210.0,296448.85,-20.2999326,-40.2981032,Espírito Santo
house,Southeast,150.0,265243.71,-20.2591496,-40.2944536,Espírito Santo
house,Southeast,220.0,137302.62,-20.2590518,-40.2967505,Espírito Santo
house,Southeast,250.0,265243.71,-20.269876,-40.2963373,Espírito Santo
apartment,Southeast,65.0,79573.11,-20.1325324,-40.3113716,Espírito Santo
house,Southeast,140.0,131061.59,-20.1907735,-40.2290704,Espírito Santo
house,Southeast,200.0,96111.83,-20.1728706,-40.2512501,Espírito Santo
house,Southeast,120.0,93615.42,-20.2042056,-40.2544836,Espírito Santo
apartment,Southeast,160.0,209074.45,-20.3477821,-40.2949528,Espírito Santo
apartment,Southeast,72.0,124820.57,-20.3044309,-40.2992461,Espírito Santo
house,Southeast,100.0,109217.99,-20.2194394,-40.2621755,Espírito Santo
house,Southeast,230.0,140423.14,-20.3560414,-40.303071,Espírito Santo
apartment,Southeast,76.0,98246.27,-20.2976178,-40.2957768,Espírito Santo
apartment,Southeast,90.0,78012.85,-20.6719622,-40.4994033,Espírito Santo
house,Southeast,240.0,99856.45,-20.3187978,-40.347264,Espírito Santo
house,Southeast,210.0,78012.85,-20.1215224,-40.3077898,Espírito Santo
apartment,Southeast,220.0,180989.82,-20.3312841,-40.2771708,Espírito Santo
apartment,Southeast,186.0,149784.68,-20.3112211,-40.2795175,Espírito Santo
apartment,Southeast,184.0,87374.39,-20.3196798,-40.3434447,Espírito Santo
apartment,Southeast,85.0,76452.59,-20.2976178,-40.2957768,Espírito Santo
apartment,Southeast,65.0,102040.81,-20.2976178,-40.2957768,Espírito Santo
house,Southeast,160.0,149784.68,-20.3090622,-40.3210794,Espírito Santo
apartment,Southeast,82.0,82693.62,-20.3110609,-40.2959779,Espírito Santo
house,Southeast,99.0,146664.17,-20.2976178,-40.2957768,Espírito Santo
apartment,Southeast,157.0,110778.25,-20.3149519,-40.3047059,Espírito Santo
apartment,Southeast,100.0,171628.28,-20.3451263,-40.2872069,Espírito Santo
apartment,Southeast,250.0,246520.62,-20.3447665,-40.2858451,Espírito Santo
house,Southeast,90.0,120139.79,-20.2589787,-40.2943826,Espírito Santo
house,Southeast,129.0,90494.91,-20.1433981,-40.2708244,Espírito Santo
apartment,Southeast,145.0,202833.42,-20.3029347,-40.303235,Espírito Santo
apartment,Southeast,63.0,79573.11,-20.2482557,-40.2711827,Espírito Santo
house,Southeast,150.0,112338.51,-20.3586796,-40.3194093,Espírito Santo
apartment,Southeast,100.0,81133.37,-20.3170049,-40.3056389,Espírito Santo
apartment,Southeast,137.0,101416.71,-20.314765,-40.3002957,Espírito Santo
apartment,Southeast,98.0,140423.14,-20.3149619,-40.3107553,Espírito Santo
apartment,Southeast,60.0,79573.11,-20.2976178,-40.2957768,Espírito Santo
apartment,Southeast,62.0,112338.51,-20.346838,-40.2852623,Espírito Santo
apartment,Southeast,120.0,149784.68,-20.2851237,-40.2981809,Espírito Santo
house,Southeast,120.0,246520.62,-20.0419627,-40.190367,Espírito Santo
apartment,Southeast,76.0,125756.72,-20.320008,-40.3323986,Espírito Santo
apartment,Southeast,104.0,109217.99,-20.3296408,-40.2796746,Espírito Santo
apartment,Southeast,71.0,123260.31,-20.3154054,-40.2938444,Espírito Santo
house,Southeast,200.0,265243.71,-20.3059059,-40.3246531,Espírito Santo
apartment,Southeast,150.0,184110.34,-20.2963261,-40.2910073,Espírito Santo
apartment,Southeast,198.0,296448.85,-20.3025002,-40.2979187,Espírito Santo
house,Southeast,120.0,168507.77,-20.218765,-40.2096088,Espírito Santo
apartment,Southeast,83.0,134182.11,-20.2895587,-40.2918177,Espírito Santo
house,Southeast,168.0,109217.99,-20.186847,-40.2572697,Espírito Santo
apartment,Southeast,96.0,143543.65,-20.3149619,-40.3107553,Espírito Santo
apartment,Southeast,65.0,87374.39,-20.249286,-40.2722594,Espírito Santo
apartment,Southeast,85.0,99856.45,-20.286392,-40.3000091,Espírito Santo
apartment,Southeast,70.0,109217.99,-20.2544752,-40.2691682,Espírito Santo
apartment,Southeast,109.0,99856.45,-20.2945604,-40.300009,Espírito Santo
apartment,Southeast,88.0,101416.71,-20.314999,-40.3118171,Espírito Santo
apartment,Southeast,190.0,115459.02,-20.3186346,-40.3365308,Espírito Santo
house,Southeast,156.0,143543.65,-20.3066059,-40.3206951,Espírito Santo
apartment,Southeast,72.0,121700.05,-20.3148302,-40.2922108,Espírito Santo
apartment,Southeast,79.0,109217.99,-20.2643706,-40.2669762,Espírito Santo
apartment,Southeast,190.0,296448.85,-20.28584,-40.3012255,Espírito Santo
apartment,Southeast,70.0,76452.59,-20.1972922,-40.2320098,Espírito Santo
apartment,Southeast,120.0,140423.14,-20.6527022,-40.4860028,Espírito Santo
apartment,Southeast,84.0,118579.54,-20.3483231,-40.286399,Espírito Santo
house,Southeast,128.0,115459.02,-20.288473,-40.3147803,Espírito Santo
apartment,Southeast,85.0,99856.45,-20.3113188,-40.2961707,Espírito Santo
apartment,Southeast,92.0,98296.19,-20.314999,-40.3118171,Espírito Santo
apartment,Southeast,130.0,199712.91,-20.2610309,-40.2614525,Espírito Santo
apartment,Southeast,107.0,271484.74,-20.3140243,-40.3073814,Espírito Santo
apartment,Southeast,65.0,81133.37,-20.3194893,-40.3441184,Espírito Santo
apartment,Southeast,150.0,374461.71,-20.2752336,-40.2832,Espírito Santo
apartment,Southeast,130.0,91743.11,-20.2610414,-40.2623684,Espírito Santo
apartment,Southeast,66.0,78012.85,-20.2976178,-40.2957768,Espírito Santo
apartment,Southeast,70.0,123260.31,-20.2471501,-40.2715106,Espírito Santo
apartment,Southeast,67.0,117019.28,-20.2490978,-40.2681678,Espírito Santo
apartment,Southeast,96.0,196592.39,-20.3148625,-40.2953867,Espírito Santo
apartment,Southeast,96.0,154465.45,-20.2976178,-40.2957768,Espírito Santo
apartment,Southeast,59.0,114206.45,-20.2617727,-40.2718438,Espírito Santo
apartment,Southeast,123.0,224677.02,-20.3112116,-40.2936607,Espírito Santo
apartment,Southeast,59.0,96305.62,-20.2617727,-40.2718438,Espírito Santo
apartment,Southeast,240.0,488553.95,-20.2941333,-40.2984152,Espírito Santo
apartment,Southeast,120.0,134182.11,-20.342983,-40.387939,Espírito Santo
apartment,Southeast,80.0,99856.45,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,184.0,452474.56,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,60.0,94934.78,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,60.0,116937.83,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,55.0,95127.62,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,56.0,76990.26,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,61.0,84253.88,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,61.0,84253.88,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,144.0,312051.42,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,76.0,96735.94,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,75.0,106097.48,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,145.0,268364.22,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,75.0,234038.56,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,80.0,113898.77,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,75.0,81133.37,-20.365431,-40.302483,Espírito Santo
house,Southeast,106.0,141983.39,-20.368004,-40.324177,Espírito Santo
apartment,Southeast,58.0,87374.39,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,160.0,196592.39,-20.332193,-40.289715,Espírito Santo
apartment,Southeast,101.0,187230.85,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,145.0,149784.68,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,160.0,109217.99,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,120.0,163826.99,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,170.0,280846.28,-20.330212,-40.280708,Espírito Santo
apartment,Southeast,120.0,180989.82,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,200.0,202833.42,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,65.0,88934.65,-20.329082,-40.280891,Espírito Santo
apartment,Southeast,80.0,78012.85,-20.341166,-40.286499,Espírito Santo
apartment,Southeast,65.0,92055.17,-20.329082,-40.280891,Espírito Santo
apartment,Southeast,84.0,109217.99,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,85.0,78012.85,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,125.0,109217.99,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,125.0,202833.42,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,80.0,121700.05,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,155.0,196592.39,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,85.0,120139.79,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,120.0,177869.31,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,147.0,234038.56,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,110.0,155535.8,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,120.0,196592.39,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,68.0,85814.14,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,130.0,151505.58,-20.6525916,-40.4836928,Espírito Santo
apartment,Southeast,85.0,109841.55,-20.652389,-40.4869236,Espírito Santo
apartment,Southeast,85.0,113629.19,-20.6530898,-40.4868586,Espírito Santo
apartment,Southeast,110.0,88378.25,-20.6481423,-40.4832148,Espírito Santo
house,Southeast,186.0,279338.42,-20.64708,-40.4832413,Espírito Santo
apartment,Southeast,75.0,107316.45,-20.6530898,-40.4868586,Espírito Santo
apartment,Southeast,75.0,99109.9,-20.6552617,-40.498058,Espírito Santo
apartment,Southeast,100.0,142036.48,-20.6530898,-40.4868586,Espírito Santo
apartment,Southeast,78.0,88378.25,-20.6527271794,-40.4738430621,Espírito Santo
apartment,Southeast,66.0,130090.49,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,70.0,88934.65,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,62.0,74892.34,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,141.0,296448.85,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,58.0,109623.66,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,58.0,199775.32,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,65.0,120139.79,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,60.0,107345.69,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,62.0,78012.85,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,62.0,78012.85,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,60.0,93615.42,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,126.0,209074.45,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,90.0,141983.39,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,110.0,137302.62,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,120.0,165387.25,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,60.0,84253.88,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,87.0,124820.57,-20.365431,-40.302483,Espírito Santo
apartment,Southeast,220.0,374461.71,-20.346645,-40.285301,Espírito Santo
apartment,Southeast,100.0,118579.54,-20.3436687,-40.2847614,Espírito Santo
apartment,Southeast,116.0,124820.57,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,97.0,149784.68,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,58.0,102976.97,-20.312469,-40.293365,Espírito Santo
apartment,Southeast,75.0,156025.71,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,65.0,99856.45,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,55.0,87374.39,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,164.0,249641.14,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,62.0,114817.76,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,115.0,234038.56,-20.329082,-40.280891,Espírito Santo
apartment,Southeast,180.0,156025.71,-20.328533,-40.280777,Espírito Santo
apartment,Southeast,62.0,107230.54,-20.328533,-40.280777,Espírito Santo
